,ts_code,symbol,name,area,industry,fullname,market,list_date
1537,300145.SZ,300145,中金环境,浙江,专用机械,南方中金环境股份有限公司,创业板,20101209
1538,300146.SZ,300146,汤臣倍健,广东,食品,汤臣倍健股份有限公司,创业板,20101215
1539,300147.SZ,300147,香雪制药,广东,中成药,广州市香雪制药股份有限公司,创业板,20101215
1540,300148.SZ,300148,天舟文化,湖南,出版业,天舟文化股份有限公司,创业板,20101215
1541,300149.SZ,300149,量子生物,广东,食品,量子高科(中国)生物股份有限公司,创业板,20101222
1542,300150.SZ,300150,世纪瑞尔,北京,软件服务,北京世纪瑞尔技术股份有限公司,创业板,20101222
1543,300151.SZ,300151,昌红科技,深圳,机械基件,深圳市昌红科技股份有限公司,创业板,20101222
1544,300152.SZ,300152,科融环境,江苏,环境保护,徐州科融环境资源股份有限公司,创业板,20101229
1545,300153.SZ,300153,科泰电源,上海,电气设备,上海科泰电源股份有限公司,创业板,20101229
1546,300154.SZ,300154,瑞凌股份,深圳,元器件,深圳市瑞凌实业股份有限公司,创业板,20101229
1547,300155.SZ,300155,安居宝,广东,元器件,广东安居宝数码科技股份有限公司,创业板,20110107
1548,300156.SZ,300156,神雾环保,北京,环境保护,神雾环保技术股份有限公司,创业板,20110107
1549,300157.SZ,300157,恒泰艾普,北京,石油开采,恒泰艾普集团股份有限公司,创业板,20110107
1550,300158.SZ,300158,振东制药,山西,中成药,山西振东制药股份有限公司,创业板,20110107
1551,300159.SZ,300159,新研股份,新疆,农用机械,新疆机械研究院股份有限公司,创业板,20110107
1552,300160.SZ,300160,秀强股份,江苏,玻璃,江苏秀强玻璃工艺股份有限公司,创业板,20110113
1553,300161.SZ,300161,华中数控,湖北,机床制造,武汉华中数控股份有限公司,创业板,20110113
1554,300162.SZ,300162,雷曼光电,深圳,元器件,深圳雷曼光电科技股份有限公司,创业板,20110113
1555,300163.SZ,300163,先锋新材,浙江,其他建材,宁波先锋新材料股份有限公司,创业板,20110113
1556,300164.SZ,300164,通源石油,陕西,石油开采,西安通源石油科技股份有限公司,创业板,20110113
1557,300165.SZ,300165,天瑞仪器,江苏,电器仪表,江苏天瑞仪器股份有限公司,创业板,20110125
1558,300166.SZ,300166,东方国信,北京,软件服务,北京东方国信科技股份有限公司,创业板,20110125
1559,300167.SZ,300167,迪威迅,深圳,通信设备,深圳市迪威迅股份有限公司,创业板,20110125
1560,300168.SZ,300168,万达信息,上海,软件服务,万达信息股份有限公司,创业板,20110125
1561,300169.SZ,300169,天晟新材,江苏,塑料,常州天晟新材料股份有限公司,创业板,20110125
1562,300170.SZ,300170,汉得信息,上海,软件服务,上海汉得信息技术股份有限公司,创业板,20110201
1563,300171.SZ,300171,东富龙,上海,医疗保健,上海东富龙科技股份有限公司,创业板,20110201
1564,300172.SZ,300172,中电环保,江苏,环境保护,中电环保股份有限公司,创业板,20110201
1565,300173.SZ,300173,智慧松德,广东,轻工机械,松德智慧装备股份有限公司,创业板,20110201
1566,300174.SZ,300174,元力股份,福建,化工原料,福建元力活性炭股份有限公司,创业板,20110201
1567,300175.SZ,300175,朗源股份,山东,食品,朗源股份有限公司,创业板,20110215
1568,300176.SZ,300176,派生科技,广东,汽车配件,广东派生智能科技股份有限公司,创业板,20110215
1569,300177.SZ,300177,中海达,广东,通信设备,广州中海达卫星导航技术股份有限公司,创业板,20110215
1570,300178.SZ,300178,腾邦国际,深圳,旅游服务,腾邦国际商业服务集团股份有限公司,创业板,20110215
1571,300179.SZ,300179,四方达,河南,矿物制品,河南四方达超硬材料股份有限公司,创业板,20110215
1572,300180.SZ,300180,华峰超纤,上海,化纤,上海华峰超纤材料股份有限公司,创业板,20110222
1573,300181.SZ,300181,佐力药业,浙江,中成药,浙江佐力药业股份有限公司,创业板,20110222
1574,300182.SZ,300182,捷成股份,北京,软件服务,北京捷成世纪科技股份有限公司,创业板,20110222
1575,300183.SZ,300183,东软载波,山东,软件服务,青岛东软载波科技股份有限公司,创业板,20110222
1576,300184.SZ,300184,力源信息,湖北,元器件,武汉力源信息技术股份有限公司,创业板,20110222
1577,300185.SZ,300185,通裕重工,山东,工程机械,通裕重工股份有限公司,创业板,20110308
1578,300187.SZ,300187,永清环保,湖南,环境保护,永清环保股份有限公司,创业板,20110308
1579,300188.SZ,300188,美亚柏科,福建,软件服务,厦门市美亚柏科信息股份有限公司,创业板,20110316
1580,300189.SZ,300189,神农基因,海南,种植业,海南神农基因科技股份有限公司,创业板,20110316
1581,300190.SZ,300190,维尔利,江苏,环境保护,维尔利环保科技集团股份有限公司,创业板,20110316
1582,300191.SZ,300191,潜能恒信,北京,石油开采,潜能恒信能源技术股份有限公司,创业板,20110316
1583,300192.SZ,300192,科斯伍德,江苏,染料涂料,苏州科斯伍德油墨股份有限公司,创业板,20110322
1584,300193.SZ,300193,佳士科技,深圳,专用机械,深圳市佳士科技股份有限公司,创业板,20110322
1585,300194.SZ,300194,福安药业,重庆,化学制药,福安药业(集团)股份有限公司,创业板,20110322
1586,300195.SZ,300195,长荣股份,天津,轻工机械,天津长荣科技集团股份有限公司,创业板,20110329
1587,300196.SZ,300196,长海股份,江苏,玻璃,江苏长海复合材料股份有限公司,创业板,20110329
1588,300197.SZ,300197,铁汉生态,深圳,环境保护,深圳市铁汉生态环境股份有限公司,创业板,20110329
1589,300198.SZ,300198,纳川股份,福建,塑料,福建纳川管材科技股份有限公司,创业板,20110407
1590,300199.SZ,300199,翰宇药业,深圳,化学制药,深圳翰宇药业股份有限公司,创业板,20110407
1591,300200.SZ,300200,高盟新材,北京,化工原料,北京高盟新材料股份有限公司,创业板,20110407
1592,300201.SZ,300201,海伦哲,江苏,专用机械,徐州海伦哲专用车辆股份有限公司,创业板,20110407
1593,300202.SZ,300202,聚龙股份,辽宁,专用机械,聚龙股份有限公司,创业板,20110415
1594,300203.SZ,300203,聚光科技,浙江,环境保护,聚光科技(杭州)股份有限公司,创业板,20110415
1595,300204.SZ,300204,舒泰神,北京,生物制药,舒泰神(北京)生物制药股份有限公司,创业板,20110415
1596,300205.SZ,300205,天喻信息,湖北,元器件,武汉天喻信息产业股份有限公司,创业板,20110421
1597,300206.SZ,300206,理邦仪器,深圳,医疗保健,深圳市理邦精密仪器股份有限公司,创业板,20110421
1598,300207.SZ,300207,欣旺达,深圳,元器件,欣旺达电子股份有限公司,创业板,20110421
1599,300208.SZ,300208,青岛中程,山东,电气设备,青岛中资中程集团股份有限公司,创业板,20110426
1600,300209.SZ,300209,天泽信息,江苏,软件服务,天泽信息产业股份有限公司,创业板,20110426
1601,300210.SZ,300210,森远股份,辽宁,专用机械,鞍山森远路桥股份有限公司,创业板,20110426
1602,300211.SZ,300211,亿通科技,江苏,通信设备,江苏亿通高科技股份有限公司,创业板,20110505
1603,300212.SZ,300212,易华录,北京,软件服务,北京易华录信息技术股份有限公司,创业板,20110505
1604,300213.SZ,300213,佳讯飞鸿,北京,通信设备,北京佳讯飞鸿电气股份有限公司,创业板,20110505
1605,300214.SZ,300214,日科化学,山东,化工原料,山东日科化学股份有限公司,创业板,20110511
1606,300215.SZ,300215,电科院,江苏,电气设备,苏州电器科学研究院股份有限公司,创业板,20110511
1607,300216.SZ,300216,千山药机,湖南,医疗保健,湖南千山制药机械股份有限公司,创业板,20110511
1608,300217.SZ,300217,东方电热,江苏,电器仪表,镇江东方电热科技股份有限公司,创业板,20110518
1609,300218.SZ,300218,安利股份,安徽,塑料,安徽安利材料科技股份有限公司,创业板,20110518
1610,300219.SZ,300219,鸿利智汇,广东,元器件,鸿利智汇集团股份有限公司,创业板,20110518
1611,300220.SZ,300220,金运激光,湖北,元器件,武汉金运激光股份有限公司,创业板,20110525
1612,300221.SZ,300221,银禧科技,广东,塑料,广东银禧科技股份有限公司,创业板,20110525
1613,300222.SZ,300222,科大智能,上海,电气设备,科大智能科技股份有限公司,创业板,20110525
1614,300223.SZ,300223,北京君正,北京,半导体,北京君正集成电路股份有限公司,创业板,20110531
1615,300224.SZ,300224,正海磁材,山东,元器件,烟台正海磁性材料股份有限公司,创业板,20110531
1616,300225.SZ,300225,金力泰,上海,染料涂料,上海金力泰化工股份有限公司,创业板,20110531
1617,300226.SZ,300226,上海钢联,上海,互联网,上海钢联电子商务股份有限公司,创业板,20110608
1618,300227.SZ,300227,光韵达,深圳,元器件,深圳光韵达光电科技股份有限公司,创业板,20110608
1619,300228.SZ,300228,富瑞特装,江苏,化工机械,张家港富瑞特种装备股份有限公司,创业板,20110608
1620,300229.SZ,300229,拓尔思,北京,软件服务,拓尔思信息技术股份有限公司,创业板,20110615
1621,300230.SZ,300230,永利股份,上海,塑料,上海永利带业股份有限公司,创业板,20110615
1622,300231.SZ,300231,银信科技,北京,软件服务,北京银信长远科技股份有限公司,创业板,20110615
1623,300232.SZ,300232,洲明科技,深圳,半导体,深圳市洲明科技股份有限公司,创业板,20110622
1624,300233.SZ,300233,金城医药,山东,化学制药,山东金城医药集团股份有限公司,创业板,20110622
1625,300234.SZ,300234,开尔新材,浙江,陶瓷,浙江开尔新材料股份有限公司,创业板,20110622
1626,300235.SZ,300235,方直科技,深圳,软件服务,深圳市方直科技股份有限公司,创业板,20110629
1627,300236.SZ,300236,上海新阳,上海,半导体,上海新阳半导体材料股份有限公司,创业板,20110629
1628,300237.SZ,300237,美晨生态,山东,建筑施工,山东美晨生态环境股份有限公司,创业板,20110629
1629,300238.SZ,300238,冠昊生物,广东,医疗保健,冠昊生物科技股份有限公司,创业板,20110706
1630,300239.SZ,300239,东宝生物,内蒙,生物制药,包头东宝生物技术股份有限公司,创业板,20110706
1631,300240.SZ,300240,飞力达,江苏,仓储物流,江苏飞力达国际物流股份有限公司,创业板,20110706
1632,300241.SZ,300241,瑞丰光电,深圳,半导体,深圳市瑞丰光电子股份有限公司,创业板,20110712
1633,300242.SZ,300242,佳云科技,广东,互联网,广东佳兆业佳云科技股份有限公司,创业板,20110712
1634,300243.SZ,300243,瑞丰高材,山东,化工原料,山东瑞丰高分子材料股份有限公司,创业板,20110712
1635,300244.SZ,300244,迪安诊断,浙江,医疗保健,迪安诊断技术集团股份有限公司,创业板,20110719
1636,300245.SZ,300245,天玑科技,上海,软件服务,上海天玑科技股份有限公司,创业板,20110719
1637,300246.SZ,300246,宝莱特,广东,医疗保健,广东宝莱特医用科技股份有限公司,创业板,20110719
1638,300247.SZ,300247,融捷健康,安徽,医疗保健,融捷健康科技股份有限公司,创业板,20110729
1639,300248.SZ,300248,新开普,河南,软件服务,新开普电子股份有限公司,创业板,20110729
1640,300249.SZ,300249,依米康,四川,软件服务,依米康科技集团股份有限公司,创业板,20110803
1641,300250.SZ,300250,初灵信息,浙江,软件服务,杭州初灵信息技术股份有限公司,创业板,20110803
1642,300251.SZ,300251,光线传媒,北京,影视音像,北京光线传媒股份有限公司,创业板,20110803
1643,300252.SZ,300252,金信诺,深圳,电气设备,深圳金信诺高新技术股份有限公司,创业板,20110818
1644,300253.SZ,300253,卫宁健康,上海,软件服务,卫宁健康科技集团股份有限公司,创业板,20110818
1645,300254.SZ,300254,仟源医药,山西,化学制药,山西仟源医药集团股份有限公司,创业板,20110819
1646,300255.SZ,300255,常山药业,河北,生物制药,河北常山生化药业股份有限公司,创业板,20110819
1647,300256.SZ,300256,星星科技,浙江,元器件,浙江星星科技股份有限公司,创业板,20110819
1648,300257.SZ,300257,开山股份,浙江,机械基件,浙江开山压缩机股份有限公司,创业板,20110819
1649,300258.SZ,300258,精锻科技,江苏,汽车配件,江苏太平洋精锻科技股份有限公司,创业板,20110826
1650,300259.SZ,300259,新天科技,河南,电器仪表,新天科技股份有限公司,创业板,20110831
1651,300260.SZ,300260,新莱应材,江苏,机械基件,昆山新莱洁净应用材料股份有限公司,创业板,20110906
1652,300261.SZ,300261,雅本化学,江苏,农药化肥,雅本化学股份有限公司,创业板,20110906
1653,300262.SZ,300262,巴安水务,上海,环境保护,上海巴安水务股份有限公司,创业板,20110916
1654,300263.SZ,300263,隆华科技,河南,专用机械,隆华科技集团(洛阳)股份有限公司,创业板,20110916
1655,300264.SZ,300264,佳创视讯,深圳,通信设备,深圳市佳创视讯技术股份有限公司,创业板,20110916
1656,300265.SZ,300265,通光线缆,江苏,电气设备,江苏通光电子线缆股份有限公司,创业板,20110916
1657,300266.SZ,300266,兴源环境,浙江,环境保护,兴源环境科技股份有限公司,创业板,20110927
1658,300267.SZ,300267,尔康制药,湖南,化学制药,湖南尔康制药股份有限公司,创业板,20110927
1659,300268.SZ,300268,佳沃股份,湖南,农业综合,佳沃农业开发股份有限公司,创业板,20110927
1660,300269.SZ,300269,联建光电,深圳,半导体,深圳市联建光电股份有限公司,创业板,20111012
1661,300270.SZ,300270,中威电子,浙江,通信设备,杭州中威电子股份有限公司,创业板,20111012
1662,300271.SZ,300271,华宇软件,北京,软件服务,北京华宇软件股份有限公司,创业板,20111026
1663,300272.SZ,300272,开能健康,上海,环境保护,开能健康科技集团股份有限公司,创业板,20111102
1664,300273.SZ,300273,和佳股份,广东,医疗保健,珠海和佳医疗设备股份有限公司,创业板,20111026
